"CODIGO__C","CREATEDBYID","CREATEDDATE","CURRENCYISOCODE","ID","ISDELETED","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","NIVEL_RIESGO__C","NOMBRE_LARGO__C","OWNERID","SYSTEMMODSTAMP"
"CON347","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kknAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Construccion de proyectos de servicio publico  incluye la construccion de obras","4.0","Construccion de proyectos de servicio publico  incluye la construccion de obras de ingenieria civil relacionadas con tuberias de larga distancia  lineas transmision de  energia  electrica  y  comunicaciones   tuberias  urbanas   lineas  urbanas  de transmision de energia electrica y comunicaciones, obras auxiliares en zonas urbanas  Construccion  de  conductos  principales  y  acometidas  de  redes  de distribucion de agua Sistemas de riego (canales)","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"ACT069","00522000004MjvzAAC","2022-12-12T01:05:02.000Z","COP","a8d220000000khwAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:02.000Z","","","Actividades de agencias de empleo  incluye busqueda  seleccion  ubicacion de per","1.0","Actividades de agencias de empleo  incluye busqueda  seleccion  ubicacion de personal  incluyendo personal ejecutivo  actualizacion de listas de vacantes y la remision o colocacion de candidatos a empleos  cuando las personas remitidas o colocadas no son empleados de las agencias de empleo  oficinas de casting.","00522000004MjvzAAC","2022-12-12T01:05:02.000Z"
"ACT070","00522000004MjvzAAC","2022-12-12T01:05:02.000Z","COP","a8d220000000khxAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:02.000Z","","","Actividades de agentes y corredores de seguros  incluye corredores de seguros  a","2.0","Actividades de agentes y corredores de seguros  incluye corredores de seguros  agencias  de  seguros  y  agentes  de  seguros  (intermediarios  de  seguros)  que venden  negocian u ofertan contratos de anualidades y polizas de seguros y reaseguros","00522000004MjvzAAC","2022-12-12T01:05:02.000Z"
"DES397","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000klSAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Destilacion  rectificacion y mezcla de bebidas alcoholicas  incluye la produccio","4.0","Destilacion  rectificacion y mezcla de bebidas alcoholicas  incluye la produccion o elaboracion y/o embotellado y etiquetado de alcoholes y de bebidas alcoholicas destiladas como whisky  aguardientes  vinos  mezclas y/o licores.","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"DIS398","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000klTAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Distribucion de energia electrica  incluye el transporte de energia electrica a","4.0","Distribucion de energia electrica  incluye el transporte de energia electrica a traves de una red a voltajes inferiores a 220 kv  en forma exclusiva o combinada por lineas   postes   contadores   transformadores   cables  e  instalaciones  electricas desde la central electrica o del sistema de transmision hasta el consumidor","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"EDI400","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000klVAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Edicion de libros  incluye las actividades de edicion de libros en general  en f","3.0","Edicion de libros  incluye las actividades de edicion de libros en general  en formato impreso  electronico CD  pantalla electronica  entre otros  audio o en la internet.","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"EDI401","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","COP","a8d220000000klWAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","","","Edicion de periodicos  revistas y otras publicaciones periodicas  incluye la edi","3.0","Edicion de periodicos  revistas y otras publicaciones periodicas  incluye la edicion impresa o en formato electronico  incluso por internet  de publicaciones periodicas tales  como:  periodicos   periodicos  de  anuncios  publicitarios   periodicos  de contenido tecnico o general  tiras comicas  boletines informativos  entre otros, Edicion de revistas y otras publicaciones periodicas  entre ellas las academicas  agricolas  comerciales  financieras  juveniles  profesionales  religiosas  tecnicas  entre otras, Edicion de  guias de programacion de radio y television","00522000004MjvzAAC","2022-12-12T01:05:04.000Z"
"EDI402","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","COP","a8d220000000klXAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","","","Edicion de programas de informatica (software)  incluye la edicion  de programas","1.0","Edicion de programas de informatica (software)  incluye la edicion  de programas informaticos comerciales (no personalizados)  sistemas operativos  aplicaciones comerciales y otras aplicaciones  Juegos informaticos para todas las plataformas","00522000004MjvzAAC","2022-12-12T01:05:04.000Z"
"EDU403","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","COP","a8d220000000klYAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","","","Educacion  media  academica   comprende  los  grados  10  y  11   de  caracter a","1.0","Educacion  media  academica   comprende  los  grados  10  y  11   de  caracter academico Al culminar este nivel de educacion  se obtiene el titulo de bachiller  que habilita al estudiante para ingresar a la educacion superior y al trabajo, Incluye la educacion especial para estudiantes con discapacidad de este nivel, educacion impartida  en  escuelas  y  academias  militares   grupos  etnicos   poblacion campesina y rural  la educacion para la rehabilitacion social  como por ejemplo  la impartida en las escuelas de prisiones y modelos flexibles de educacion como el Sistema de Aprendizaje Tutorial (SAT)  el Servicio Educativo Rural (SER)  la metodologia CAFAM  entre otros","00522000004MjvzAAC","2022-12-12T01:05:04.000Z"
"EDU404","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","COP","a8d220000000klZAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","","","Educacion  media  tecnica  y  de  formacion  laboral  incluye  la  educacion  me","1.0","Educacion  media  tecnica  y  de  formacion  laboral  incluye  la  educacion  media tecnica  y  de  la  instruccion  para   chef   hoteleros  y  duenos  de  restaurante  cosmetologia y peluqueria  reparacion de computadores  auxiliar de enfermeria  contabilidad  secretariado   mecanica automotriz  escuelas normales superiores entre otros, la educacion para grupos etnicos, la educacion dirigida a poblacion campesina y rural, la educacion especial para estudiantes con discapacidad de este  nivel,  la  educacion  impartida  en  escuelas,  la  educacion  de  adultos homologable en grados correspondientes a este nivel","00522000004MjvzAAC","2022-12-12T01:05:04.000Z"
"EDU405","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","COP","a8d220000000klaAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","","","Educacion  media  tecnica  y  de  formacion  laboral   incluye  las  escuelas  d","4.0","Educacion  media  tecnica  y  de  formacion  laboral   incluye  las  escuelas  de conduccion   para   los   conductores   profesionales   (camiones    autobuses  autocares), los establecimientos reconocidos legalmente que ofrecen programas de formacion para el trabajo, la educacion para la rehabilitacion social  como por ejemplo  la impartida en las escuelas de prisiones, academias militares,","00522000004MjvzAAC","2022-12-12T01:05:04.000Z"
"EDU406","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","COP","a8d220000000klbAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","","","Educacion  tecnologica   incluye  la  formacion  que  capacita  en  conocimiento","1.0","Educacion  tecnologica   incluye  la  formacion  que  capacita  en  conocimientos tecnologicos y fundamentacion cientifica de un oficio y desarrolla la capacidad de innovacion   decision  y  gestion,  La  formacion  en  instituciones  tecnologicas  impartida  en  instituciones  de  educacion  superior  facultadas  legalmente  para ofrecer  programas  de  formacion  en  ocupaciones   programas  de  formacion academica  y programas de especializacion en sus respectivos campos de accion","00522000004MjvzAAC","2022-12-12T01:05:04.000Z"
"EDU407","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","COP","a8d220000000klcAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","","","Educacion basica primaria  incluye los grados 1  2  3  4 y 5, la educacion espec","1.0","Educacion basica primaria  incluye los grados 1  2  3  4 y 5, la educacion especial para  ninos  y  jovenes  con  discapacidad  o  con  capacidades  excepcionales, educacion impartida en escuelas y academias militares  grupos etnicos  poblacion campesina y rural  los programas de alfabetizacion para adultos","00522000004MjvzAAC","2022-12-12T01:05:04.000Z"
"EDU408","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","COP","a8d220000000kldAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","","","Educacion basica secundaria  incluye los grados 6  7  8 y 9  que constituyen el","1.0","Educacion basica secundaria  incluye los grados 6  7  8 y 9  que constituyen el segundo ciclo de la educacion basica la educacion especial para estudiantes con discapacidad  de  este  nivel,  educacion  impartida  en  escuelas  y  academias militares   grupos  etnicos   poblacion  campesina  y  rural,  la  educacion  para  la rehabilitacion social  como por ejemplo  la impartida en las escuelas de prisiones, la educacion de adultos homologable con grados escolares correspondientes a este nivel  los modelos flexibles de educacion como el Sistema de Aprendizaje Tutorial (SAT)  el Servicio Educativo Rural (SER)  la metodologia CAFAM  entre otros","00522000004MjvzAAC","2022-12-12T01:05:04.000Z"
"EDU409","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","COP","a8d220000000kleAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","","","Educacion de instituciones universitarias o de escuelas tecnologicas  institucio","1.0","Educacion de instituciones universitarias o de escuelas tecnologicas  instituciones universitarias o escuelas tecnologicas las facultadas para ofrecer programas de formacion en ocupaciones  programas de formacion academica en profesiones o disciplinas y programas de especializacion hasta el nivel de formacion maestria, incluye la ensenanza que ofrece fundamentacion teorica y metodologica de una profesion y una amplia formacion para la direccion  el diseno y la gestion.","00522000004MjvzAAC","2022-12-12T01:05:04.000Z"
"CRE351","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kkrAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Creacion   audiovisual    incluye   creacion   de   contenidos   para   medios","1.0","Creacion   audiovisual    incluye   creacion   de   contenidos   para   medios   de comunicacion audiovisuales  especialmente para el cine  la television  la radio  animacion  digital  y  videojuegos   entre  otros   independientemente  del  soporte utilizado (film  video  video digital) y del genero (ficcion  documental  publicidad  entre otros)","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"COR348","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kkoAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Corretaje de valores y de contratos de productos basicos  incluye operaciones de","1.0","Corretaje de valores y de contratos de productos basicos  incluye operaciones de agentes que intervienen en los mercados financieros en nombre de terceros  comisionistas de bolsa e independientes  corretaje de valores y de contratos de productos basicos y actividades conexas La constitucion y administracion de los fondos de valores como tambien las actividades de las sociedades comisionistas de bolsa","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"COR349","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kkpAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Corte  tallado y acabado de la piedra  incluye el corte  tallado y acabado de la","0.0","Corte  tallado y acabado de la piedra  incluye el corte  tallado y acabado de la piedra  para  la  construccion  de  edificios   carreteras   muebles  de  piedra  monumentos funerarios  estatuas (no originales artisticas)  andenes  techos y otros usos","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"COR350","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kkqAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Corte  tallado y acabado de la piedra  incluye el trabajo de la piedra en bruto","3.0","Corte  tallado y acabado de la piedra  incluye el trabajo de la piedra en bruto extraida de canteras y marmolerias","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"CRE352","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kksAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Creacion  literaria    incluye   escritores  generadores  de  ideas  o  concepto","1.0","Creacion  literaria    incluye   escritores  generadores  de  ideas  o  conceptos relacionados con obras de ficcion y literatura cientifica y tecnica   textos para piezas de teatro y similares","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"CRE353","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kktAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Creacion  teatral   incluye  las  actividades  de  elaboracion  y  adaptacion  d","1.0","Creacion  teatral   incluye  las  actividades  de  elaboracion  y  adaptacion  de contenidos  en  la  rama  del  arte escenico  previos  a  la  produccion  o  montaje  relacionados con la actuacion y representacion de historias frente a una audiencia usando una combinacion de discursos  gestos  escenografia  coreografia  musica  sonido  danza y espectaculo","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"CRE354","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kkuAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Creacion musical  incluye actividades de composicion musical  en relacion con la","2.0","Creacion musical  incluye actividades de composicion musical  en relacion con la concepcion de una pieza musical  abarca la creacion que se estructura desde la tradicion occidental de la musica clasica hasta la creacion menos rigida como es la composicion de la musica popular.","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"CRi355","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kkvAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Cria  de  otros  animales  ncp  incluye  la  cria  y  reproduccion  de  animales","3.0","Cria  de  otros  animales  ncp  incluye  la  cria  y  reproduccion  de  animales semidomesticados  la produccion de pieles finas  cueros de reptiles y plumas de aves  como parte de la explotacion ganadera","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"CRi356","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kkwAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Cria  de  otros  animales  ncp   incluye  la  cria  y  reproduccion  de  camello","3.0","Cria  de  otros  animales  ncp   incluye  la  cria  y  reproduccion  de  camellos  dromedarios  avestruces  aves diferentes a las de corral","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"CRi357","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kkxAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Cria de aves de corral  incluye la cria y reproduccion de aves de corral como: p","2.0","Cria de aves de corral  incluye la cria y reproduccion de aves de corral como: pollos  gallinas  pavos  patos  gansos  codornices entre otros y la explotacion criaderos de polluelos.","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"CRi359","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","COP","a8d220000000kkyAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Cria de caballos y otros equinos  incluye la cria y reproduccion de caballos  as","2.0","Cria de caballos y otros equinos  incluye la cria y reproduccion de caballos  asnos  mulas y burdeganos.","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
